거래량,거래금액_만원단위,20년7월TOP3대상여부,시장구분,종목명,종목번호,표준산업구분코드_대분류,표준산업구분코드_소분류,표준산업구분코드_중분류,평균가격,기준년월
250990.75,812102.5,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,32355.873672635345,201912
253273.65,938083.4,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,37038.33383378018,202001
44844.85,140572.65,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,31346.44223361211,202002
57655.36363636364,142330.22727272726,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,24686.380987970842,202003
295641.85,1044071.6,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,35315.41965388189,202004
217358.47368421053,882296.7894736842,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,40591.782529515265,202005
97177.95454545454,383661.6818181818,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,39480.320779825204,202006
458686.0,1980040.35,N,코스피,한국화장품제조,A003350,제조업,기타 화학제품 제조업,의약품 제외,43167.664807733396,202007
483202.52173913043,288374.39130434784,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5967.981919184485,201907
859922.6666666666,487250.1904761905,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5666.209408863787,201908
586187.0,359315.8947368421,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,6129.714489349681,201909
478092.71428571426,284041.90476190473,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5941.146900476666,201910
644779.5238095238,365213.61904761905,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5664.162796142204,201911
930363.0,522189.45,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5612.749539695796,201912
951865.2,491529.2,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5163.853032971476,202001
1105642.25,536338.5,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4850.922619861895,202002
1363797.8636363635,637648.7272727273,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4675.536927243251,202003
1997993.9,1008864.9,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5049.389289927262,202004
1052386.7894736843,538107.8421052631,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5113.213577817522,202005
1510590.9545454546,798646.5909090909,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5286.98115466611,202006
857510.45,427816.2,N,코스피,쌍용양회,A003410,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4989.049404587431,202007
424723.2173913043,1166665.6956521738,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,27468.846718998786,201907
517460.71428571426,1207169.1904761905,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,23328.71186448477,201908
472504.3157894737,1101765.894736842,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,23317.583732457133,201909
449760.85714285716,1099772.380952381,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,24452.38093725576,201910
440587.1904761905,1143981.0952380951,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,25964.91954297787,201911
563538.55,1533165.2,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,27206.039409371373,201912
540108.85,1398488.9,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,25892.72329086998,202001
1042040.25,2538348.15,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,24359.405982638385,202002
2348060.6818181816,4307904.7727272725,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,18346.65009335073,202003
2801246.05,5587436.0,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,19946.252133046295,202004
1774660.105263158,3485273.052631579,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,19639.101833050787,202005
1784492.8181818181,3637444.909090909,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,20383.634341532543,202006
1528581.65,2739261.8,Y,코스피,대한항공,A003490,운수 및 창고업,항공 여객 운송업,항공 운송업,17920.2844676305,202007
44070.782608695656,74193.65217391304,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,16835.11110584948,201907
13889.333333333334,19475.333333333332,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,14021.791302678312,201908
76217.42105263157,128391.94736842105,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,16845.485663935102,201909
37949.19047619047,58903.28571428572,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,15521.618504943328,201910
12578.333333333334,19437.95238095238,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,15453.5198470537,201911
305923.65,657571.05,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,21494.613116704117,201912
112509.3,219315.4,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,19493.0907933833,202001
431487.35,1145447.85,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,26546.49898774553,202002
180281.63636363635,302837.7727272727,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,16798.037716744206,202003
127028.0,231206.4,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,18201.215480051644,202004
72231.1052631579,128432.73684210527,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,17780.807364665026,202005
202747.4090909091,425406.7727272727,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,20982.1064858356,202006
67302.55,128956.0,N,코스피,대한항공우,A003495,운수 및 창고업,항공 여객 운송업,항공 운송업,19160.64101583075,202007
485434.60869565216,235703.0,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,4855.504650427103,201907
1376725.1904761905,596527.1428571428,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,4332.942746916778,201908
977559.5263157894,465287.7368421053,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,4759.686999273325,201909
1025861.0952380953,522055.14285714284,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,5088.94571867917,201910
1292536.3333333333,760784.0476190476,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,5885.978041770439,201911
1101507.65,713813.6,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,6480.332660422287,201912
945286.15,568001.6,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,6008.779457945088,202001
701320.15,389452.0,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,5553.12719875509,202002
2043714.1818181819,915554.1818181818,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,4479.85432583172,202003
1550064.7,778052.0,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,5019.480799736941,202004
2063321.5263157894,1117750.0526315789,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,5417.2364237744505,202005
3268834.1818181816,1957093.9545454546,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,5987.131330892059,202006
6913771.75,4886192.1,N,코스피,영진약품,A003520,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,7067.332096984544,202007
188917.04347826086,1406277.7826086956,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,74438.90486093274,201907
215023.7142857143,1500847.9523809524,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,69799.18272580345,201908
188276.47368421053,1334223.8421052631,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,70865.13869720705,201909
191090.95238095237,1312731.238095238,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,68696.67149275713,201910
204032.14285714287,1474996.7142857143,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,72292.36989970067,201911
214108.35,1583336.25,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,73950.23360835764,201912
271088.85,1955452.7,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,72133.27659916665,202001
376504.7,2753082.4,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,73122.12569989167,202002
403070.04545454547,2349201.0,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,58282.69866471437,202003
323744.15,1952042.2,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,60295.829283710606,202004
315061.2105263158,1967998.5263157894,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,62464.00574124026,202005
391699.1818181818,2839340.090909091,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,72487.77180818954,202006
276078.85,1978049.95,N,코스피,LG,A003550,금융 및 보험업,기타 금융업,금융업,71648.00744425008,202007
1446442.4782608696,272705.9130434783,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1885.3560866890903,201907
913250.7142857143,158747.33333333334,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1738.2667305932,201908
846310.3157894737,159744.52631578947,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1887.540814940594,201909
694187.7142857143,125099.57142857143,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1802.1000495131618,201910
5465413.285714285,1060153.238095238,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1939.7494437727314,201911
730978.1,124184.45,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1698.8805820584776,201912
1326522.4,238137.9,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1795.2045136968663,202001
948387.1,159512.35,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1681.9329364560103,202002
1828744.0,220204.68181818182,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1204.1307138570617,202003
2649728.15,393796.5,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1486.1769876279573,202004
2819121.789473684,469533.2105263158,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1665.530067837102,202005
1598383.8636363635,252141.63636363635,N,코스피,IHQ,A003560,정보통신업,영화· 비디오물· 방송프로그램 제작 및 배급업,영상·오디오 기록물 제작 및 배급업,1577.4786151181968,202006
