,그룹번호,종목번호,가중점수
4652,35.0,130.0,0.0
4653,35.0,131.0,0.0
4654,35.0,132.0,0.0
4655,36.0,0.0,0.0
4656,36.0,1.0,0.0
4657,36.0,2.0,0.0
4658,36.0,3.0,0.27310814087252583
4659,36.0,4.0,0.0
4660,36.0,5.0,0.0
4661,36.0,6.0,0.0
4662,36.0,7.0,0.0
4663,36.0,8.0,0.0
4664,36.0,9.0,0.0
4665,36.0,10.0,0.0
4666,36.0,11.0,0.0147015
4667,36.0,12.0,0.0
4668,36.0,13.0,0.0
4669,36.0,14.0,0.0
4670,36.0,15.0,0.04512866554293935
4671,36.0,16.0,0.0
4672,36.0,17.0,0.5591222588767665
4673,36.0,18.0,0.044257475
4674,36.0,19.0,0.0
4675,36.0,20.0,0.0
4676,36.0,21.0,0.0
4677,36.0,22.0,0.0
4678,36.0,23.0,0.0
4679,36.0,24.0,0.0
4680,36.0,25.0,0.0
4681,36.0,26.0,0.0
4682,36.0,27.0,0.0
4683,36.0,28.0,0.013702758712254612
4684,36.0,29.0,0.0
4685,36.0,30.0,0.0
4686,36.0,31.0,0.0
4687,36.0,32.0,0.0
4688,36.0,33.0,0.0
4689,36.0,34.0,0.0
4690,36.0,35.0,0.0
4691,36.0,36.0,0.0
4692,36.0,37.0,0.0
4693,36.0,38.0,0.0
4694,36.0,39.0,0.0
4695,36.0,40.0,0.0
4696,36.0,41.0,0.0
4697,36.0,42.0,0.0
4698,36.0,43.0,0.0
4699,36.0,44.0,0.0
4700,36.0,45.0,0.0
4701,36.0,46.0,0.0
4702,36.0,47.0,0.0
4703,36.0,48.0,0.0
4704,36.0,49.0,0.0
4705,36.0,50.0,0.0
4706,36.0,51.0,0.0
4707,36.0,52.0,0.0
4708,36.0,53.0,0.0
4709,36.0,54.0,0.0
4710,36.0,55.0,0.0
4711,36.0,56.0,0.0
4712,36.0,57.0,0.0
4713,36.0,58.0,0.0
4714,36.0,59.0,0.0
4715,36.0,60.0,0.0
4716,36.0,61.0,0.0
4717,36.0,62.0,0.0
4718,36.0,63.0,0.0
4719,36.0,64.0,0.0
4720,36.0,65.0,0.0
4721,36.0,66.0,0.0
4722,36.0,67.0,0.0
4723,36.0,68.0,0.0
4724,36.0,69.0,0.0
4725,36.0,70.0,0.0
4726,36.0,71.0,0.0
4727,36.0,72.0,0.0
4728,36.0,73.0,0.0
4729,36.0,74.0,0.0
4730,36.0,75.0,0.0
4731,36.0,76.0,0.0
4732,36.0,77.0,0.0
4733,36.0,78.0,0.04332385035
4734,36.0,79.0,0.0
4735,36.0,80.0,0.0
4736,36.0,81.0,0.0
4737,36.0,82.0,0.0
4738,36.0,83.0,0.0
4739,36.0,84.0,0.0
4740,36.0,85.0,0.0
4741,36.0,86.0,0.0
4742,36.0,87.0,0.15761596
4743,36.0,88.0,0.0
4744,36.0,89.0,0.0
4745,36.0,90.0,0.0
4746,36.0,91.0,0.0
4747,36.0,92.0,0.0
4748,36.0,93.0,0.0
4749,36.0,94.0,0.0
4750,36.0,95.0,0.0
4751,36.0,96.0,0.0
4752,36.0,97.0,0.0
4753,36.0,98.0,0.0
4754,36.0,99.0,0.0
4755,36.0,100.0,0.0
4756,36.0,101.0,0.0
4757,36.0,102.0,0.0
4758,36.0,103.0,0.0
4759,36.0,104.0,0.0
4760,36.0,105.0,0.0
4761,36.0,106.0,0.0
4762,36.0,107.0,0.0
4763,36.0,108.0,0.0
4764,36.0,109.0,0.0
4765,36.0,110.0,0.0
4766,36.0,111.0,0.0
4767,36.0,112.0,0.0
4768,36.0,113.0,0.0
4769,36.0,114.0,0.0
4770,36.0,115.0,0.0
4771,36.0,116.0,0.0
4772,36.0,117.0,0.0
4773,36.0,118.0,0.0
4774,36.0,119.0,0.0
4775,36.0,120.0,0.0
4776,36.0,121.0,0.0
4777,36.0,122.0,0.0
4778,36.0,123.0,0.0
4779,36.0,124.0,0.0
4780,36.0,125.0,0.0
4781,36.0,126.0,0.0
4782,36.0,127.0,0.0
4783,36.0,128.0,0.0
4784,36.0,129.0,0.0
4785,36.0,130.0,0.0
4786,36.0,131.0,0.0
4787,36.0,132.0,0.0
4788,37.0,0.0,0.0
4789,37.0,1.0,0.0
4790,37.0,2.0,0.0
4791,37.0,3.0,0.052357785229035
4792,37.0,4.0,0.0
4793,37.0,5.0,0.0
4794,37.0,6.0,0.0
4795,37.0,7.0,0.0
4796,37.0,8.0,0.0
4797,37.0,9.0,0.0
4798,37.0,10.0,0.0
4799,37.0,11.0,0.0
4800,37.0,12.0,0.0
4801,37.0,13.0,0.0
4802,37.0,14.0,0.0
4803,37.0,15.0,0.05408204808552651
4804,37.0,16.0,0.00970299
4805,37.0,17.0,0.44698585305248206
4806,37.0,18.0,0.0
4807,37.0,19.0,0.0
4808,37.0,20.0,0.0
4809,37.0,21.0,0.0
4810,37.0,22.0,0.0
4811,37.0,23.0,0.0
4812,37.0,24.0,0.0
4813,37.0,25.0,0.0
4814,37.0,26.0,0.0
4815,37.0,27.0,0.0
4816,37.0,28.0,0.0
4817,37.0,29.0,0.0
4818,37.0,30.0,0.0
4819,37.0,31.0,0.0
4820,37.0,32.0,0.0
4821,37.0,33.0,0.0
4822,37.0,34.0,0.0
4823,37.0,35.0,0.0
4824,37.0,36.0,0.0
4825,37.0,37.0,0.0
4826,37.0,38.0,0.0
4827,37.0,39.0,0.0
4828,37.0,40.0,0.0
4829,37.0,41.0,0.0
4830,37.0,42.0,0.0
4831,37.0,43.0,0.0
4832,37.0,44.0,0.0
4833,37.0,45.0,0.0
4834,37.0,46.0,0.0
4835,37.0,47.0,0.0
4836,37.0,48.0,0.0
4837,37.0,49.0,0.0
4838,37.0,50.0,0.0
4839,37.0,51.0,0.0
4840,37.0,52.0,0.0
4841,37.0,53.0,0.0
4842,37.0,54.0,0.0498
4843,37.0,55.0,0.15301197
4844,37.0,56.0,0.0
4845,37.0,57.0,0.0
4846,37.0,58.0,0.0
4847,37.0,59.0,0.0
4848,37.0,60.0,0.0
4849,37.0,61.0,0.0
4850,37.0,62.0,0.0
4851,37.0,63.0,0.0
4852,37.0,64.0,0.0
4853,37.0,65.0,0.0
4854,37.0,66.0,0.0
4855,37.0,67.0,0.0
4856,37.0,68.0,0.0
4857,37.0,69.0,0.0
4858,37.0,70.0,0.0
4859,37.0,71.0,0.0
4860,37.0,72.0,0.0
4861,37.0,73.0,0.0
4862,37.0,74.0,0.0
4863,37.0,75.0,0.0
4864,37.0,76.0,0.0
4865,37.0,77.0,0.0
4866,37.0,78.0,0.019602
4867,37.0,79.0,0.0
4868,37.0,80.0,0.0
4869,37.0,81.0,0.0
4870,37.0,82.0,0.0
4871,37.0,83.0,0.0
4872,37.0,84.0,0.0
4873,37.0,85.0,0.0
4874,37.0,86.0,0.0
4875,37.0,87.0,0.11761596
4876,37.0,88.0,0.0
4877,37.0,89.0,0.0
4878,37.0,90.0,0.0
4879,37.0,91.0,0.0
4880,37.0,92.0,0.0
4881,37.0,93.0,0.0
4882,37.0,94.0,0.0
4883,37.0,95.0,0.0
4884,37.0,96.0,0.0
4885,37.0,97.0,0.0
4886,37.0,98.0,0.0
4887,37.0,99.0,0.0
4888,37.0,100.0,0.0
4889,37.0,101.0,0.0
4890,37.0,102.0,0.0
4891,37.0,103.0,0.0
4892,37.0,104.0,0.0
4893,37.0,105.0,0.0
4894,37.0,106.0,0.0
4895,37.0,107.0,0.0
4896,37.0,108.0,0.0
4897,37.0,109.0,0.0
4898,37.0,110.0,0.0
4899,37.0,111.0,0.0
4900,37.0,112.0,0.0
4901,37.0,113.0,0.0
4902,37.0,114.0,0.0
4903,37.0,115.0,0.0
4904,37.0,116.0,0.0
4905,37.0,117.0,0.0
4906,37.0,118.0,0.0
4907,37.0,119.0,0.0
4908,37.0,120.0,0.0
4909,37.0,121.0,0.0
4910,37.0,122.0,0.0
4911,37.0,123.0,0.0
4912,37.0,124.0,0.0
4913,37.0,125.0,0.0
4914,37.0,126.0,0.0
4915,37.0,127.0,0.0
4916,37.0,128.0,0.0
4917,37.0,129.0,0.0
4918,37.0,130.0,0.0
4919,37.0,131.0,0.0
4920,37.0,132.0,0.0
4921,38.0,0.0,0.0
4922,38.0,1.0,0.0
4923,38.0,2.0,0.0
4924,38.0,3.0,0.14406189190653926
4925,38.0,4.0,0.0
4926,38.0,5.0,0.0
4927,38.0,6.0,0.0
4928,38.0,7.0,0.0
4929,38.0,8.0,0.0
4930,38.0,9.0,0.0
4931,38.0,10.0,0.0
4932,38.0,11.0,0.0
4933,38.0,12.0,0.0
4934,38.0,13.0,0.0
4935,38.0,14.0,0.0
4936,38.0,15.0,0.0
4937,38.0,16.0,0.057543591996
4938,38.0,17.0,0.5588481944750744
4939,38.0,18.0,0.0580258404
4940,38.0,19.0,0.0
4941,38.0,20.0,0.0
4942,38.0,21.0,0.0
4943,38.0,22.0,0.0
4944,38.0,23.0,0.0
4945,38.0,24.0,0.0
4946,38.0,25.0,0.0
4947,38.0,26.0,0.0
4948,38.0,27.0,0.0
4949,38.0,28.0,0.0
4950,38.0,29.0,0.0
4951,38.0,30.0,0.0
4952,38.0,31.0,0.0
4953,38.0,32.0,0.0
4954,38.0,33.0,0.0
4955,38.0,34.0,0.0
4956,38.0,35.0,0.0
4957,38.0,36.0,0.0
4958,38.0,37.0,0.0
4959,38.0,38.0,0.0
4960,38.0,39.0,0.0
4961,38.0,40.0,0.0
4962,38.0,41.0,0.0
4963,38.0,42.0,0.0
4964,38.0,43.0,0.0
4965,38.0,44.0,0.0
4966,38.0,45.0,0.0
4967,38.0,46.0,0.0
4968,38.0,47.0,0.0
4969,38.0,48.0,0.0
4970,38.0,49.0,0.0
4971,38.0,50.0,0.0
4972,38.0,51.0,0.0
4973,38.0,52.0,0.0
4974,38.0,53.0,0.0
4975,38.0,54.0,0.0498
4976,38.0,55.0,0.09900598
4977,38.0,56.0,0.0
4978,38.0,57.0,0.0
4979,38.0,58.0,0.0
4980,38.0,59.0,0.0
4981,38.0,60.0,0.0
4982,38.0,61.0,0.0
4983,38.0,62.0,0.0
4984,38.0,63.0,0.0
4985,38.0,64.0,0.0
4986,38.0,65.0,0.0
4987,38.0,66.0,0.0
4988,38.0,67.0,0.0
4989,38.0,68.0,0.0
4990,38.0,69.0,0.027405517424509224
4991,38.0,70.0,0.0
4992,38.0,71.0,0.008953382542587164
4993,38.0,72.0,0.0
4994,38.0,73.0,0.0
4995,38.0,74.0,0.0
4996,38.0,75.0,0.0
4997,38.0,76.0,0.0
4998,38.0,77.0,0.0
4999,38.0,78.0,0.059490898854644
5000,38.0,79.0,0.0
5001,38.0,80.0,0.0
5002,38.0,81.0,0.0
5003,38.0,82.0,0.0
5004,38.0,83.0,0.0
5005,38.0,84.0,0.0
5006,38.0,85.0,0.0
5007,38.0,86.0,0.0
5008,38.0,87.0,0.11771596
5009,38.0,88.0,0.0
5010,38.0,89.0,0.0
5011,38.0,90.0,0.0
5012,38.0,91.0,0.0
5013,38.0,92.0,0.0
5014,38.0,93.0,0.0
5015,38.0,94.0,0.0
5016,38.0,95.0,0.0
5017,38.0,96.0,0.0
5018,38.0,97.0,0.0
5019,38.0,98.0,0.0
5020,38.0,99.0,0.0
5021,38.0,100.0,0.0
5022,38.0,101.0,0.0
5023,38.0,102.0,0.0
5024,38.0,103.0,0.0
5025,38.0,104.0,0.0
5026,38.0,105.0,0.0
5027,38.0,106.0,0.0
5028,38.0,107.0,0.0
5029,38.0,108.0,0.0
5030,38.0,109.0,0.0
5031,38.0,110.0,0.0
5032,38.0,111.0,0.0
5033,38.0,112.0,0.0
5034,38.0,113.0,0.0
5035,38.0,114.0,0.0
5036,38.0,115.0,0.0
5037,38.0,116.0,0.0
5038,38.0,117.0,0.0
5039,38.0,118.0,0.0
5040,38.0,119.0,0.0
5041,38.0,120.0,0.0
5042,38.0,121.0,0.0
5043,38.0,122.0,0.0
5044,38.0,123.0,0.0
5045,38.0,124.0,0.0
5046,38.0,125.0,0.0
5047,38.0,126.0,0.0
5048,38.0,127.0,0.0
5049,38.0,128.0,0.0
5050,38.0,129.0,0.0
5051,38.0,130.0,0.0
5052,38.0,131.0,0.0
5053,38.0,132.0,0.0
5054,39.0,0.0,0.0
5055,39.0,1.0,0.0
5056,39.0,2.0,0.0
5057,39.0,3.0,0.0
5058,39.0,4.0,0.0
5059,39.0,5.0,0.0
5060,39.0,6.0,0.0
5061,39.0,7.0,0.0
5062,39.0,8.0,0.0
5063,39.0,9.0,0.0
5064,39.0,10.0,0.0
5065,39.0,11.0,0.0695515
5066,39.0,12.0,0.0
5067,39.0,13.0,0.0
5068,39.0,14.0,0.0
5069,39.0,15.0,0.0
5070,39.0,16.0,0.1480387963650542
5071,39.0,17.0,0.15989909354108714
5072,39.0,18.0,0.0
5073,39.0,19.0,0.0
5074,39.0,20.0,0.0
5075,39.0,21.0,0.0
5076,39.0,22.0,0.0
5077,39.0,23.0,0.0
5078,39.0,24.0,0.0
5079,39.0,25.0,0.0
5080,39.0,26.0,0.0
5081,39.0,27.0,0.0
5082,39.0,28.0,0.04435299
5083,39.0,29.0,0.0
5084,39.0,30.0,0.0
5085,39.0,31.0,0.0
5086,39.0,32.0,0.0
5087,39.0,33.0,0.0
5088,39.0,34.0,0.0
5089,39.0,35.0,0.0
5090,39.0,36.0,0.0
5091,39.0,37.0,0.5407540748401692
5092,39.0,38.0,0.0
5093,39.0,39.0,0.0
5094,39.0,40.0,0.0
5095,39.0,41.0,0.0
5096,39.0,42.0,0.0
5097,39.0,43.0,0.0
5098,39.0,44.0,0.0
5099,39.0,45.0,0.0
5100,39.0,46.0,0.0
5101,39.0,47.0,0.0
5102,39.0,48.0,0.0
5103,39.0,49.0,0.0
5104,39.0,50.0,0.0
5105,39.0,51.0,0.0
5106,39.0,52.0,0.0
5107,39.0,53.0,0.0
5108,39.0,54.0,0.0
5109,39.0,55.0,0.0
5110,39.0,56.0,0.0
5111,39.0,57.0,0.0
5112,39.0,58.0,0.0
5113,39.0,59.0,0.0
5114,39.0,60.0,0.0
5115,39.0,61.0,0.0
5116,39.0,62.0,0.0
5117,39.0,63.0,0.0
5118,39.0,64.0,0.0
5119,39.0,65.0,0.0
5120,39.0,66.0,0.0
5121,39.0,67.0,0.0
5122,39.0,68.0,0.0
5123,39.0,69.0,0.0
5124,39.0,70.0,0.0
5125,39.0,71.0,0.0
5126,39.0,72.0,0.0
5127,39.0,73.0,0.0
5128,39.0,74.0,0.0
5129,39.0,75.0,0.0
5130,39.0,76.0,0.0
5131,39.0,77.0,0.0
5132,39.0,78.0,0.0186413069581398
5133,39.0,79.0,0.0
5134,39.0,80.0,0.0
5135,39.0,81.0,0.0
5136,39.0,82.0,0.0
5137,39.0,83.0,0.0
5138,39.0,84.0,0.0
5139,39.0,85.0,0.0
5140,39.0,86.0,0.0
5141,39.0,87.0,0.0
5142,39.0,88.0,0.0
5143,39.0,89.0,0.0
5144,39.0,90.0,0.0
5145,39.0,91.0,0.0
5146,39.0,92.0,0.0
5147,39.0,93.0,0.0
5148,39.0,94.0,0.0
5149,39.0,95.0,0.0
5150,39.0,96.0,0.0
5151,39.0,97.0,0.0
5152,39.0,98.0,0.0
5153,39.0,99.0,0.0
5154,39.0,100.0,0.0
5155,39.0,101.0,0.0
5156,39.0,102.0,0.0
5157,39.0,103.0,0.0
5158,39.0,104.0,0.0
5159,39.0,105.0,0.0
5160,39.0,106.0,0.0
5161,39.0,107.0,0.0
5162,39.0,108.0,0.0
5163,39.0,109.0,0.0
5164,39.0,110.0,0.0
5165,39.0,111.0,0.0
5166,39.0,112.0,0.0
5167,39.0,113.0,0.0
5168,39.0,114.0,0.0
5169,39.0,115.0,0.0
5170,39.0,116.0,0.0
5171,39.0,117.0,0.0
5172,39.0,118.0,0.0
5173,39.0,119.0,0.0
5174,39.0,120.0,0.0
5175,39.0,121.0,0.0
5176,39.0,122.0,0.0
5177,39.0,123.0,0.0
5178,39.0,124.0,0.0
5179,39.0,125.0,0.0
5180,39.0,126.0,0.0
5181,39.0,127.0,0.0
5182,39.0,128.0,0.0
5183,39.0,129.0,0.0
5184,39.0,130.0,0.0
5185,39.0,131.0,0.0
5186,39.0,132.0,0.0
5187,40.0,0.0,0.0
5188,40.0,1.0,0.0
5189,40.0,2.0,0.0
5190,40.0,3.0,0.019602
5191,40.0,4.0,0.0
5192,40.0,5.0,0.0
5193,40.0,6.0,0.0
5194,40.0,7.0,0.0
5195,40.0,8.0,0.0
5196,40.0,9.0,0.0
5197,40.0,10.0,0.0
5198,40.0,11.0,0.0
5199,40.0,12.0,0.0
5200,40.0,13.0,0.0
5201,40.0,14.0,0.0
5202,40.0,15.0,0.0
5203,40.0,16.0,0.0343035
5204,40.0,17.0,0.2191487125163591
5205,40.0,18.0,0.0
5206,40.0,19.0,0.0099
5207,40.0,20.0,0.0
5208,40.0,21.0,0.0
5209,40.0,22.0,0.0
5210,40.0,23.0,0.0
5211,40.0,24.0,0.0
5212,40.0,25.0,0.0
5213,40.0,26.0,0.0
5214,40.0,27.0,0.0
5215,40.0,28.0,0.0
5216,40.0,29.0,0.0
5217,40.0,30.0,0.0
5218,40.0,31.0,0.0
5219,40.0,32.0,0.0
5220,40.0,33.0,0.0
5221,40.0,34.0,0.0
5222,40.0,35.0,0.0
5223,40.0,36.0,0.0
5224,40.0,37.0,0.0
5225,40.0,38.0,0.0
5226,40.0,39.0,0.0
5227,40.0,40.0,0.0
5228,40.0,41.0,0.0
5229,40.0,42.0,0.0
5230,40.0,43.0,0.0
5231,40.0,44.0,0.0
5232,40.0,45.0,0.0
5233,40.0,46.0,0.0
5234,40.0,47.0,0.0
5235,40.0,48.0,0.0
5236,40.0,49.0,0.0
5237,40.0,50.0,0.0
5238,40.0,51.0,0.0
5239,40.0,52.0,0.0
5240,40.0,53.0,0.0698
5241,40.0,54.0,0.08455000000000001
5242,40.0,55.0,0.0447
5243,40.0,56.0,0.0
5244,40.0,57.0,0.0
5245,40.0,58.0,0.0
5246,40.0,59.0,0.0
5247,40.0,60.0,0.0
5248,40.0,61.0,0.0
5249,40.0,62.0,0.0
5250,40.0,63.0,0.0
5251,40.0,64.0,0.0
5252,40.0,65.0,0.0
5253,40.0,66.0,0.0
5254,40.0,67.0,0.0
5255,40.0,68.0,0.0
5256,40.0,69.0,0.0
5257,40.0,70.0,0.0
5258,40.0,71.0,0.0
5259,40.0,72.0,0.0
5260,40.0,73.0,0.0
5261,40.0,74.0,0.0
5262,40.0,75.0,0.0
5263,40.0,76.0,0.0
5264,40.0,77.0,0.0
5265,40.0,78.0,0.014554485
5266,40.0,79.0,0.0
5267,40.0,80.0,0.0
5268,40.0,81.0,0.0
5269,40.0,82.0,0.0
5270,40.0,83.0,0.0
5271,40.0,84.0,0.0
5272,40.0,85.0,0.0
5273,40.0,86.0,0.0
5274,40.0,87.0,0.07311546
5275,40.0,88.0,0.0
5276,40.0,89.0,0.0
5277,40.0,90.0,0.0
5278,40.0,91.0,0.0
5279,40.0,92.0,0.0
5280,40.0,93.0,0.0
5281,40.0,94.0,0.0
5282,40.0,95.0,0.0
5283,40.0,96.0,0.0
5284,40.0,97.0,0.0
5285,40.0,98.0,0.0
5286,40.0,99.0,0.0
5287,40.0,100.0,0.0
5288,40.0,101.0,0.0
5289,40.0,102.0,0.0
5290,40.0,103.0,0.0
5291,40.0,104.0,0.0
5292,40.0,105.0,0.0
5293,40.0,106.0,0.0
5294,40.0,107.0,0.0
5295,40.0,108.0,0.0
5296,40.0,109.0,0.0
5297,40.0,110.0,0.0
5298,40.0,111.0,0.0
5299,40.0,112.0,0.0
5300,40.0,113.0,0.0
5301,40.0,114.0,0.0
5302,40.0,115.0,0.0
5303,40.0,116.0,0.0
5304,40.0,117.0,0.0
5305,40.0,118.0,0.0
5306,40.0,119.0,0.0
5307,40.0,120.0,0.0
5308,40.0,121.0,0.0
5309,40.0,122.0,0.0
5310,40.0,123.0,0.0
5311,40.0,124.0,0.0
5312,40.0,125.0,0.0
5313,40.0,126.0,0.0
5314,40.0,127.0,0.0
5315,40.0,128.0,0.0
5316,40.0,129.0,0.0
5317,40.0,130.0,0.0
5318,40.0,131.0,0.0
5319,40.0,132.0,0.0
5320,41.0,0.0,0.0
5321,41.0,1.0,0.0
5322,41.0,2.0,0.0
5323,41.0,3.0,0.0
5324,41.0,4.0,0.0
5325,41.0,5.0,0.0
5326,41.0,6.0,0.0
5327,41.0,7.0,0.0
5328,41.0,8.0,0.0
5329,41.0,9.0,0.049801
5330,41.0,10.0,0.0
5331,41.0,11.0,0.0
5332,41.0,12.0,0.0
5333,41.0,13.0,0.0
5334,41.0,14.0,0.0
5335,41.0,15.0,0.05408204808552651
5336,41.0,16.0,0.0
5337,41.0,17.0,0.0720966117465
5338,41.0,18.0,0.0
5339,41.0,19.0,0.0
5340,41.0,20.0,0.0
5341,41.0,21.0,0.025
5342,41.0,22.0,0.0
5343,41.0,23.0,0.0
5344,41.0,24.0,0.0
5345,41.0,25.0,0.0
5346,41.0,26.0,0.0
5347,41.0,27.0,0.0
5348,41.0,28.0,0.0
5349,41.0,29.0,0.0
5350,41.0,30.0,0.0
5351,41.0,31.0,0.0
5352,41.0,32.0,0.0
5353,41.0,33.0,0.0
5354,41.0,34.0,0.0
5355,41.0,35.0,0.0
5356,41.0,36.0,0.0
5357,41.0,37.0,0.0
5358,41.0,38.0,0.0
5359,41.0,39.0,0.0
5360,41.0,40.0,0.2058437705
5361,41.0,41.0,0.0
5362,41.0,42.0,0.0
5363,41.0,43.0,0.0
5364,41.0,44.0,0.0
5365,41.0,45.0,0.0
5366,41.0,46.0,0.0
5367,41.0,47.0,0.0
5368,41.0,48.0,0.0
5369,41.0,49.0,0.0
5370,41.0,50.0,0.0
5371,41.0,51.0,0.0
5372,41.0,52.0,0.0
5373,41.0,53.0,0.0
5374,41.0,54.0,0.0
5375,41.0,55.0,0.0
5376,41.0,56.0,0.0
5377,41.0,57.0,0.0
5378,41.0,58.0,0.0
5379,41.0,59.0,0.0
5380,41.0,60.0,0.0
5381,41.0,61.0,0.0
5382,41.0,62.0,0.0
5383,41.0,63.0,0.0
5384,41.0,64.0,0.0
5385,41.0,65.0,0.0
5386,41.0,66.0,0.0
5387,41.0,67.0,0.0
5388,41.0,68.0,0.0
5389,41.0,69.0,0.0
5390,41.0,70.0,0.0378619604372097
5391,41.0,71.0,0.0
5392,41.0,72.0,0.0
5393,41.0,73.0,0.0
5394,41.0,74.0,0.0
5395,41.0,75.0,0.0
5396,41.0,76.0,0.0
5397,41.0,77.0,0.0
5398,41.0,78.0,0.0
5399,41.0,79.0,0.0
5400,41.0,80.0,0.0
5401,41.0,81.0,0.0
5402,41.0,82.0,0.0
5403,41.0,83.0,0.0
5404,41.0,84.0,0.0
5405,41.0,85.0,0.0
5406,41.0,86.0,0.0
5407,41.0,87.0,0.13721895
5408,41.0,88.0,0.0
5409,41.0,89.0,0.0
5410,41.0,90.0,0.0
5411,41.0,91.0,0.0
5412,41.0,92.0,0.0
5413,41.0,93.0,0.0
5414,41.0,94.0,0.0
5415,41.0,95.0,0.0
5416,41.0,96.0,0.0
5417,41.0,97.0,0.0
5418,41.0,98.0,0.0
5419,41.0,99.0,0.0
5420,41.0,100.0,0.0
5421,41.0,101.0,0.0
5422,41.0,102.0,0.0
5423,41.0,103.0,0.0
5424,41.0,104.0,0.0
5425,41.0,105.0,0.0
5426,41.0,106.0,0.0
5427,41.0,107.0,0.0
5428,41.0,108.0,0.0
5429,41.0,109.0,0.0
5430,41.0,110.0,0.0
5431,41.0,111.0,0.0
5432,41.0,112.0,0.0
5433,41.0,113.0,0.0
5434,41.0,114.0,0.0
5435,41.0,115.0,0.0
5436,41.0,116.0,0.0
5437,41.0,117.0,0.0
5438,41.0,118.0,0.0
5439,41.0,119.0,0.0
5440,41.0,120.0,0.0
5441,41.0,121.0,0.0
5442,41.0,122.0,0.0
5443,41.0,123.0,0.0
5444,41.0,124.0,0.0
5445,41.0,125.0,0.0
5446,41.0,126.0,0.0
5447,41.0,127.0,0.0
5448,41.0,128.0,0.0
5449,41.0,129.0,0.0
5450,41.0,130.0,0.0
5451,41.0,131.0,0.0
5452,41.0,132.0,0.0
5453,42.0,0.0,0.0
5454,42.0,1.0,0.0
5455,42.0,2.0,0.0
5456,42.0,3.0,0.0
5457,42.0,4.0,0.0
5458,42.0,5.0,0.0
5459,42.0,6.0,0.0
5460,42.0,7.0,0.0
5461,42.0,8.0,0.0
5462,42.0,9.0,0.03
5463,42.0,10.0,0.0
5464,42.0,11.0,0.0
5465,42.0,12.0,0.0
5466,42.0,13.0,0.0
5467,42.0,14.0,0.0
5468,42.0,15.0,0.04512866554293935
5469,42.0,16.0,0.0
5470,42.0,17.0,0.1498263925455
5471,42.0,18.0,0.0
5472,42.0,19.0,0.0
5473,42.0,20.0,0.0
5474,42.0,21.0,0.02
5475,42.0,22.0,0.0
5476,42.0,23.0,0.0
5477,42.0,24.0,0.0
5478,42.0,25.0,0.0
5479,42.0,26.0,0.0
5480,42.0,27.0,0.0
5481,42.0,28.0,0.0
5482,42.0,29.0,0.0
5483,42.0,30.0,0.0
5484,42.0,31.0,0.0
5485,42.0,32.0,0.0
5486,42.0,33.0,0.0
5487,42.0,34.0,0.0
5488,42.0,35.0,0.0
5489,42.0,36.0,0.0
5490,42.0,37.0,0.0
5491,42.0,38.0,0.0
5492,42.0,39.0,0.0
5493,42.0,40.0,0.18133978050000002
5494,42.0,41.0,0.0
5495,42.0,42.0,0.0
5496,42.0,43.0,0.0
5497,42.0,44.0,0.0
5498,42.0,45.0,0.0
5499,42.0,46.0,0.0
5500,42.0,47.0,0.0
5501,42.0,48.0,0.0
5502,42.0,49.0,0.0
5503,42.0,50.0,0.0
5504,42.0,51.0,0.0
5505,42.0,52.0,0.0
5506,42.0,53.0,0.0
5507,42.0,54.0,0.0
5508,42.0,55.0,0.0
5509,42.0,56.0,0.0
5510,42.0,57.0,0.0
5511,42.0,58.0,0.0
5512,42.0,59.0,0.0
5513,42.0,60.0,0.0
5514,42.0,61.0,0.0
5515,42.0,62.0,0.0
5516,42.0,63.0,0.0
5517,42.0,64.0,0.0
5518,42.0,65.0,0.0
5519,42.0,66.0,0.0
5520,42.0,67.0,0.0
5521,42.0,68.0,0.0
5522,42.0,69.0,0.0
5523,42.0,70.0,0.0192206534790699
5524,42.0,71.0,0.0
5525,42.0,72.0,0.0
5526,42.0,73.0,0.0
5527,42.0,74.0,0.0
5528,42.0,75.0,0.0
5529,42.0,76.0,0.0
5530,42.0,77.0,0.0
5531,42.0,78.0,0.0
5532,42.0,79.0,0.042366606723045
5533,42.0,80.0,0.0
5534,42.0,81.0,0.0
5535,42.0,82.0,0.0
5536,42.0,83.0,0.0
5537,42.0,84.0,0.0
5538,42.0,85.0,0.0
5539,42.0,86.0,0.0
5540,42.0,87.0,0.11751795
5541,42.0,88.0,0.0
5542,42.0,89.0,0.0
5543,42.0,90.0,0.0
5544,42.0,91.0,0.0
5545,42.0,92.0,0.0
5546,42.0,93.0,0.0
5547,42.0,94.0,0.0
5548,42.0,95.0,0.0
5549,42.0,96.0,0.0
5550,42.0,97.0,0.0
5551,42.0,98.0,0.0
5552,42.0,99.0,0.0
5553,42.0,100.0,0.0
5554,42.0,101.0,0.0
5555,42.0,102.0,0.0
5556,42.0,103.0,0.0
5557,42.0,104.0,0.0
5558,42.0,105.0,0.0
5559,42.0,106.0,0.0
5560,42.0,107.0,0.0
5561,42.0,108.0,0.0
5562,42.0,109.0,0.0
5563,42.0,110.0,0.0
5564,42.0,111.0,0.0
5565,42.0,112.0,0.0
5566,42.0,113.0,0.0
5567,42.0,114.0,0.0
5568,42.0,115.0,0.0
5569,42.0,116.0,0.0
5570,42.0,117.0,0.0
5571,42.0,118.0,0.0
